USER_ID,ITEM_ID,TIMESTAMP
15914,ind_ecue_fin_ult1,1422403200
15914,ind_pres_fin_ult1,1422403200
15914,ind_tjcr_fin_ult1,1422403200
15914,ind_nomina_ult1,1422403200
15914,ind_recibo_ult1,1422403200
15914,ind_cco_fin_ult1,1422403200
15914,ind_cno_fin_ult1,1422403200
15914,ind_nom_pens_ult1,1422403200
15916,ind_cno_fin_ult1,1422403200
15916,ind_valo_fin_ult1,1422403200
15916,ind_ctpp_fin_ult1,1422403200
15916,ind_ecue_fin_ult1,1422403200
15916,ind_plan_fin_ult1,1422403200
15916,ind_reca_fin_ult1,1422403200
15916,ind_recibo_ult1,1422403200
15916,ind_tjcr_fin_ult1,1422403200
15917,ind_cco_fin_ult1,1422403200
15917,ind_recibo_ult1,1422403200
15917,ind_ctop_fin_ult1,1422403200
15917,ind_tjcr_fin_ult1,1422403200
15918,ind_nomina_ult1,1422403200
15918,ind_nom_pens_ult1,1422403200
15918,ind_hip_fin_ult1,1422403200
15918,ind_tjcr_fin_ult1,1422403200
15918,ind_recibo_ult1,1422403200
15918,ind_cno_fin_ult1,1422403200
15918,ind_pres_fin_ult1,1422403200
15918,ind_ecue_fin_ult1,1422403200
15919,ind_reca_fin_ult1,1422403200
15919,ind_cco_fin_ult1,1422403200
15919,ind_recibo_ult1,1422403200
15919,ind_dela_fin_ult1,1422403200
15919,ind_ctop_fin_ult1,1422403200
15920,ind_reca_fin_ult1,1422403200
15920,ind_cco_fin_ult1,1422403200
15920,ind_recibo_ult1,1422403200
15920,ind_ctop_fin_ult1,1422403200
15920,ind_cno_fin_ult1,1422403200
15920,ind_valo_fin_ult1,1445990400
15921,ind_dela_fin_ult1,1422403200
15921,ind_valo_fin_ult1,1422403200
15921,ind_plan_fin_ult1,1422403200
15921,ind_ctop_fin_ult1,1422403200
15921,ind_cno_fin_ult1,1422403200
15921,ind_tjcr_fin_ult1,1422403200
15921,ind_fond_fin_ult1,1422403200
15921,ind_recibo_ult1,1422403200
15921,ind_cco_fin_ult1,1438041600
15922,ind_viv_fin_ult1,1422403200
15922,ind_cco_fin_ult1,1422403200
15922,ind_recibo_ult1,1422403200
15922,ind_ctop_fin_ult1,1422403200
15923,ind_recibo_ult1,1422403200
15923,ind_cno_fin_ult1,1422403200
15923,ind_nomina_ult1,1422403200
15923,ind_ecue_fin_ult1,1422403200
15923,ind_nom_pens_ult1,1422403200
15923,ind_tjcr_fin_ult1,1430179200
15923,ind_reca_fin_ult1,1448668800
15924,ind_recibo_ult1,1422403200
15924,ind_cco_fin_ult1,1422403200
15924,ind_tjcr_fin_ult1,1425081600
15925,ind_ctop_fin_ult1,1422403200
15925,ind_tjcr_fin_ult1,1422403200
15925,ind_cco_fin_ult1,1422403200
15925,ind_recibo_ult1,1425081600
15926,ind_valo_fin_ult1,1422403200
15926,ind_fond_fin_ult1,1422403200
15926,ind_cco_fin_ult1,1422403200
15926,ind_ctop_fin_ult1,1422403200
15926,ind_recibo_ult1,1422403200
15927,ind_plan_fin_ult1,1422403200
15927,ind_ctpp_fin_ult1,1422403200
15927,ind_recibo_ult1,1422403200
15927,ind_tjcr_fin_ult1,1422403200
15927,ind_hip_fin_ult1,1422403200
15927,ind_pres_fin_ult1,1422403200
15927,ind_cco_fin_ult1,1427500800
15928,ind_cco_fin_ult1,1422403200
15928,ind_ctop_fin_ult1,1422403200
15928,ind_fond_fin_ult1,1422403200
15928,ind_tjcr_fin_ult1,1425081600
15929,ind_cco_fin_ult1,1422403200
15929,ind_ctpp_fin_ult1,1422403200
15929,ind_valo_fin_ult1,1422403200
15929,ind_ecue_fin_ult1,1422403200
15929,ind_recibo_ult1,1422403200
15929,ind_tjcr_fin_ult1,1422403200
15930,ind_plan_fin_ult1,1422403200
15930,ind_valo_fin_ult1,1422403200
15930,ind_cco_fin_ult1,1422403200
15930,ind_fond_fin_ult1,1422403200
15932,ind_valo_fin_ult1,1422403200
15933,ind_ctop_fin_ult1,1422403200
15933,ind_cco_fin_ult1,1422403200
15934,ind_ctop_fin_ult1,1422403200
15934,ind_ecue_fin_ult1,1422403200
15934,ind_cco_fin_ult1,1422403200
15934,ind_valo_fin_ult1,1422403200
15934,ind_dela_fin_ult1,1422403200
15934,ind_recibo_ult1,1422403200
15935,ind_ecue_fin_ult1,1422403200
15935,ind_recibo_ult1,1422403200
15935,ind_cco_fin_ult1,1422403200
15935,ind_dela_fin_ult1,1422403200
15935,ind_ctop_fin_ult1,1422403200
15937,ind_plan_fin_ult1,1422403200
15937,ind_recibo_ult1,1422403200
15937,ind_nom_pens_ult1,1422403200
15937,ind_cno_fin_ult1,1422403200
15937,ind_fond_fin_ult1,1422403200
15937,ind_reca_fin_ult1,1422403200
15937,ind_valo_fin_ult1,1422403200
15937,ind_tjcr_fin_ult1,1422403200
15937,ind_nomina_ult1,1422403200
15937,ind_ecue_fin_ult1,1422403200
15937,ind_cco_fin_ult1,1422403200
15937,ind_ctpp_fin_ult1,1422403200
15938,ind_plan_fin_ult1,1422403200
15938,ind_fond_fin_ult1,1422403200
15938,ind_recibo_ult1,1422403200
15938,ind_ctpp_fin_ult1,1422403200
15938,ind_ctop_fin_ult1,1422403200
15938,ind_tjcr_fin_ult1,1422403200
15938,ind_cco_fin_ult1,1422403200
15939,ind_recibo_ult1,1422403200
15939,ind_ecue_fin_ult1,1422403200
15939,ind_cco_fin_ult1,1422403200
15939,ind_hip_fin_ult1,1422403200
15940,ind_ctop_fin_ult1,1422403200
15940,ind_recibo_ult1,1422403200
15940,ind_ecue_fin_ult1,1422403200
15940,ind_cco_fin_ult1,1422403200
15940,ind_dela_fin_ult1,1422403200
15940,ind_valo_fin_ult1,1422403200
15941,ind_ctop_fin_ult1,1422403200
15942,ind_fond_fin_ult1,1432771200
15943,ind_cco_fin_ult1,1422403200
15943,ind_hip_fin_ult1,1422403200
15943,ind_tjcr_fin_ult1,1422403200
15943,ind_recibo_ult1,1422403200
15944,ind_ctop_fin_ult1,1422403200
15944,ind_tjcr_fin_ult1,1422403200
15944,ind_ctpp_fin_ult1,1422403200
15944,ind_ecue_fin_ult1,1422403200
15944,ind_recibo_ult1,1422403200
15944,ind_cco_fin_ult1,1422403200
15944,ind_reca_fin_ult1,1422403200
15947,ind_valo_fin_ult1,1422403200
15947,ind_cco_fin_ult1,1422403200
15947,ind_dela_fin_ult1,1422403200
15947,ind_plan_fin_ult1,1422403200
15948,ind_plan_fin_ult1,1422403200
15949,ind_plan_fin_ult1,1422403200
15949,ind_ctop_fin_ult1,1422403200
15949,ind_ctpp_fin_ult1,1422403200
15949,ind_cco_fin_ult1,1422403200
15949,ind_tjcr_fin_ult1,1422403200
15949,ind_recibo_ult1,1422403200
15949,ind_reca_fin_ult1,1422403200
15950,ind_plan_fin_ult1,1422403200
15950,ind_cco_fin_ult1,1422403200
15950,ind_ctop_fin_ult1,1422403200
15950,ind_recibo_ult1,1422403200
15950,ind_reca_fin_ult1,1422403200
15950,ind_tjcr_fin_ult1,1422403200
15951,ind_cco_fin_ult1,1422403200
15951,ind_plan_fin_ult1,1422403200
15951,ind_tjcr_fin_ult1,1422403200
15952,ind_dela_fin_ult1,1422403200
15952,ind_recibo_ult1,1422403200
15952,ind_reca_fin_ult1,1422403200
15952,ind_cco_fin_ult1,1422403200
15954,ind_ecue_fin_ult1,1422403200
15954,ind_pres_fin_ult1,1422403200
15954,ind_fond_fin_ult1,1422403200
15954,ind_hip_fin_ult1,1422403200
15954,ind_valo_fin_ult1,1422403200
15954,ind_cco_fin_ult1,1422403200
15954,ind_ctpp_fin_ult1,1422403200
15954,ind_dela_fin_ult1,1422403200
15954,ind_plan_fin_ult1,1422403200
15954,ind_recibo_ult1,1422403200
15956,ind_cco_fin_ult1,1422403200
15956,ind_ctpp_fin_ult1,1422403200
15956,ind_ctop_fin_ult1,1422403200
15956,ind_recibo_ult1,1422403200
15957,ind_tjcr_fin_ult1,1422403200
15957,ind_recibo_ult1,1422403200
15957,ind_nom_pens_ult1,1422403200
15957,ind_dela_fin_ult1,1422403200
15957,ind_plan_fin_ult1,1422403200
15957,ind_valo_fin_ult1,1422403200
15957,ind_nomina_ult1,1422403200
15957,ind_fond_fin_ult1,1422403200
15957,ind_ecue_fin_ult1,1422403200
15957,ind_cno_fin_ult1,1422403200
15957,ind_reca_fin_ult1,1422403200
15957,ind_cco_fin_ult1,1451260800
15958,ind_plan_fin_ult1,1422403200
15958,ind_ctpp_fin_ult1,1430179200
15959,ind_reca_fin_ult1,1422403200
15959,ind_recibo_ult1,1422403200
15959,ind_cno_fin_ult1,1422403200
15959,ind_nom_pens_ult1,1422403200
15959,ind_pres_fin_ult1,1422403200
15959,ind_ctop_fin_ult1,1422403200
15959,ind_hip_fin_ult1,1422403200
15959,ind_ctpp_fin_ult1,1422403200
15959,ind_nomina_ult1,1422403200
15959,ind_tjcr_fin_ult1,1422403200
15960,ind_dela_fin_ult1,1422403200
15960,ind_plan_fin_ult1,1422403200
15960,ind_fond_fin_ult1,1422403200
15960,ind_cco_fin_ult1,1422403200
15960,ind_ctop_fin_ult1,1422403200
15960,ind_valo_fin_ult1,1422403200
15962,ind_recibo_ult1,1422403200
15962,ind_valo_fin_ult1,1422403200
15962,ind_cco_fin_ult1,1422403200
15962,ind_tjcr_fin_ult1,1422403200
15962,ind_ctop_fin_ult1,1422403200
15964,ind_valo_fin_ult1,1422403200
15964,ind_fond_fin_ult1,1422403200
15964,ind_tjcr_fin_ult1,1422403200
15964,ind_plan_fin_ult1,1422403200
15964,ind_cco_fin_ult1,1422403200
15964,ind_recibo_ult1,1422403200
15964,ind_reca_fin_ult1,1435449600
15965,ind_dela_fin_ult1,1422403200
15965,ind_plan_fin_ult1,1422403200
15965,ind_ecue_fin_ult1,1422403200
15965,ind_reca_fin_ult1,1422403200
15965,ind_valo_fin_ult1,1422403200
15965,ind_tjcr_fin_ult1,1422403200
15965,ind_cco_fin_ult1,1422403200
15965,ind_recibo_ult1,1422403200
15965,ind_ctop_fin_ult1,1425081600
15965,ind_ctpp_fin_ult1,1425081600
15967,ind_tjcr_fin_ult1,1422403200
15967,ind_ecue_fin_ult1,1422403200
15967,ind_cno_fin_ult1,1422403200
15967,ind_reca_fin_ult1,1422403200
15967,ind_recibo_ult1,1422403200
15967,ind_nomina_ult1,1422403200
15967,ind_nom_pens_ult1,1422403200
15969,ind_ctpp_fin_ult1,1422403200
15969,ind_recibo_ult1,1422403200
15969,ind_cco_fin_ult1,1422403200
15969,ind_ctop_fin_ult1,1422403200
15972,ind_cco_fin_ult1,1422403200
15972,ind_recibo_ult1,1422403200
15973,ind_nom_pens_ult1,1422403200
15973,ind_reca_fin_ult1,1422403200
15973,ind_recibo_ult1,1422403200
15973,ind_valo_fin_ult1,1422403200
15973,ind_nomina_ult1,1422403200
15973,ind_cno_fin_ult1,1422403200
15973,ind_aval_fin_ult1,1422403200
15973,ind_ctpp_fin_ult1,1422403200
15973,ind_cco_fin_ult1,1422403200
15974,ind_cco_fin_ult1,1422403200
15974,ind_recibo_ult1,1422403200
15974,ind_reca_fin_ult1,1422403200
15975,ind_ecue_fin_ult1,1422403200
15975,ind_recibo_ult1,1422403200
15975,ind_pres_fin_ult1,1422403200
15975,ind_cno_fin_ult1,1422403200
15975,ind_tjcr_fin_ult1,1422403200
15975,ind_nomina_ult1,1422403200
15975,ind_reca_fin_ult1,1422403200
15975,ind_hip_fin_ult1,1422403200
15975,ind_plan_fin_ult1,1422403200
15975,ind_nom_pens_ult1,1422403200
15975,ind_fond_fin_ult1,1456617600
15976,ind_cco_fin_ult1,1422403200
15977,ind_hip_fin_ult1,1422403200
15977,ind_valo_fin_ult1,1422403200
15977,ind_fond_fin_ult1,1422403200
15977,ind_cco_fin_ult1,1422403200
15978,ind_cco_fin_ult1,1422403200
15978,ind_recibo_ult1,1422403200
15978,ind_plan_fin_ult1,1422403200
15979,ind_recibo_ult1,1422403200
15979,ind_tjcr_fin_ult1,1422403200
15979,ind_cco_fin_ult1,1422403200
15981,ind_plan_fin_ult1,1422403200
15981,ind_ecue_fin_ult1,1422403200
15981,ind_recibo_ult1,1422403200
15981,ind_cco_fin_ult1,1422403200
15981,ind_reca_fin_ult1,1422403200
15981,ind_fond_fin_ult1,1422403200
15981,ind_valo_fin_ult1,1422403200
15982,ind_cco_fin_ult1,1422403200
15982,ind_cno_fin_ult1,1422403200
15982,ind_ecue_fin_ult1,1422403200
15982,ind_recibo_ult1,1422403200
15982,ind_nomina_ult1,1422403200
15982,ind_nom_pens_ult1,1422403200
15982,ind_tjcr_fin_ult1,1422403200
15983,ind_tjcr_fin_ult1,1422403200
15983,ind_nomina_ult1,1422403200
15983,ind_nom_pens_ult1,1422403200
15983,ind_cno_fin_ult1,1422403200
15983,ind_dela_fin_ult1,1422403200
15983,ind_recibo_ult1,1422403200
15983,ind_viv_fin_ult1,1422403200
15984,ind_cco_fin_ult1,1448668800
15984,ind_nom_pens_ult1,1451260800
15984,ind_cno_fin_ult1,1451260800
15984,ind_tjcr_fin_ult1,1451260800
15984,ind_recibo_ult1,1453939200
15984,ind_reca_fin_ult1,1459123200
15985,ind_pres_fin_ult1,1422403200
15985,ind_hip_fin_ult1,1422403200
15985,ind_ctop_fin_ult1,1422403200
15985,ind_recibo_ult1,1422403200
15985,ind_ctpp_fin_ult1,1422403200
15985,ind_cco_fin_ult1,1422403200
15985,ind_valo_fin_ult1,1422403200
15986,ind_tjcr_fin_ult1,1422403200
15987,ind_plan_fin_ult1,1422403200
15988,ind_cco_fin_ult1,1422403200
15988,ind_tjcr_fin_ult1,1427500800
15991,ind_fond_fin_ult1,1422403200
15991,ind_recibo_ult1,1422403200
15991,ind_cno_fin_ult1,1430179200
15993,ind_reca_fin_ult1,1422403200
15993,ind_tjcr_fin_ult1,1422403200
15993,ind_ecue_fin_ult1,1422403200
15993,ind_cno_fin_ult1,1422403200
15993,ind_dela_fin_ult1,1422403200
15993,ind_recibo_ult1,1422403200
15994,ind_cno_fin_ult1,1422403200
15994,ind_valo_fin_ult1,1422403200
15994,ind_tjcr_fin_ult1,1422403200
15994,ind_pres_fin_ult1,1422403200
15994,ind_recibo_ult1,1422403200
15994,ind_hip_fin_ult1,1422403200
15994,ind_nom_pens_ult1,1422403200
15994,ind_plan_fin_ult1,1422403200
15994,ind_cco_fin_ult1,1422403200
15994,ind_ctpp_fin_ult1,1422403200
15994,ind_nomina_ult1,1422403200
15995,ind_valo_fin_ult1,1422403200
15996,ind_cco_fin_ult1,1422403200
15996,ind_ecue_fin_ult1,1422403200
15996,ind_tjcr_fin_ult1,1422403200
15996,ind_recibo_ult1,1422403200
15996,ind_reca_fin_ult1,1422403200
15996,ind_valo_fin_ult1,1422403200
15996,ind_ctpp_fin_ult1,1422403200
15996,ind_fond_fin_ult1,1443398400
15997,ind_cco_fin_ult1,1422403200
15997,ind_plan_fin_ult1,1422403200
15998,ind_plan_fin_ult1,1422403200
15998,ind_recibo_ult1,1422403200
15998,ind_ctpp_fin_ult1,1422403200
15998,ind_nom_pens_ult1,1422403200
15998,ind_valo_fin_ult1,1422403200
15998,ind_nomina_ult1,1422403200
15998,ind_cno_fin_ult1,1422403200
15998,ind_cco_fin_ult1,1422403200
15999,ind_cco_fin_ult1,1422403200
15999,ind_fond_fin_ult1,1422403200
15999,ind_cno_fin_ult1,1422403200
15999,ind_plan_fin_ult1,1422403200
15999,ind_tjcr_fin_ult1,1422403200
15999,ind_valo_fin_ult1,1422403200
15999,ind_recibo_ult1,1422403200
15999,ind_ctpp_fin_ult1,1422403200
15999,ind_ecue_fin_ult1,1422403200
16000,ind_cno_fin_ult1,1422403200
16000,ind_recibo_ult1,1422403200
16000,ind_nomina_ult1,1422403200
16000,ind_nom_pens_ult1,1422403200
16000,ind_plan_fin_ult1,1422403200
16000,ind_valo_fin_ult1,1422403200
16000,ind_ecue_fin_ult1,1443398400
16001,ind_recibo_ult1,1422403200
16001,ind_dela_fin_ult1,1422403200
16001,ind_plan_fin_ult1,1422403200
16001,ind_nom_pens_ult1,1422403200
16001,ind_ctop_fin_ult1,1422403200
16001,ind_fond_fin_ult1,1422403200
16001,ind_cno_fin_ult1,1422403200
16001,ind_ctpp_fin_ult1,1422403200
16001,ind_nomina_ult1,1422403200
16002,ind_reca_fin_ult1,1422403200
16002,ind_cco_fin_ult1,1422403200
16003,ind_cco_fin_ult1,1422403200
16003,ind_plan_fin_ult1,1422403200
16004,ind_nom_pens_ult1,1422403200
16004,ind_cno_fin_ult1,1422403200
16004,ind_recibo_ult1,1422403200
16004,ind_nomina_ult1,1422403200
16005,ind_tjcr_fin_ult1,1422403200
16005,ind_ctop_fin_ult1,1422403200
16005,ind_recibo_ult1,1422403200
16005,ind_cco_fin_ult1,1422403200
16007,ind_reca_fin_ult1,1422403200
16007,ind_ecue_fin_ult1,1422403200
16007,ind_tjcr_fin_ult1,1422403200
16007,ind_dela_fin_ult1,1422403200
16007,ind_fond_fin_ult1,1422403200
16007,ind_nom_pens_ult1,1422403200
16007,ind_cno_fin_ult1,1422403200
16007,ind_recibo_ult1,1422403200
16007,ind_nomina_ult1,1422403200
16007,ind_cco_fin_ult1,1438041600
16007,ind_valo_fin_ult1,1445990400
16007,ind_ctop_fin_ult1,1459123200
16008,ind_viv_fin_ult1,1422403200
16008,ind_hip_fin_ult1,1422403200
16008,ind_cco_fin_ult1,1422403200
16008,ind_tjcr_fin_ult1,1422403200
16008,ind_fond_fin_ult1,1422403200
16008,ind_pres_fin_ult1,1422403200
16008,ind_recibo_ult1,1422403200
16008,ind_ctop_fin_ult1,1422403200
16009,ind_cco_fin_ult1,1422403200
16010,ind_cco_fin_ult1,1422403200
16013,ind_tjcr_fin_ult1,1422403200
16013,ind_cno_fin_ult1,1422403200
16013,ind_nomina_ult1,1422403200
16013,ind_ecue_fin_ult1,1422403200
16013,ind_recibo_ult1,1422403200
16013,ind_reca_fin_ult1,1422403200
16013,ind_nom_pens_ult1,1422403200
16018,ind_pres_fin_ult1,1422403200
16019,ind_tjcr_fin_ult1,1422403200
16019,ind_recibo_ult1,1422403200
16019,ind_cno_fin_ult1,1422403200
16019,ind_ctpp_fin_ult1,1422403200
16019,ind_ecue_fin_ult1,1422403200
16019,ind_nom_pens_ult1,1422403200
16019,ind_nomina_ult1,1422403200
16019,ind_reca_fin_ult1,1422403200
16019,ind_valo_fin_ult1,1422403200
16019,ind_cco_fin_ult1,1438041600
16022,ind_recibo_ult1,1422403200
16022,ind_reca_fin_ult1,1422403200
16022,ind_tjcr_fin_ult1,1422403200
16022,ind_cco_fin_ult1,1422403200
16022,ind_ecue_fin_ult1,1432771200
16024,ind_ctpp_fin_ult1,1422403200
16024,ind_cco_fin_ult1,1422403200
16026,ind_recibo_ult1,1422403200
16026,ind_ecue_fin_ult1,1422403200
16026,ind_cno_fin_ult1,1422403200
16026,ind_nom_pens_ult1,1422403200
16026,ind_tjcr_fin_ult1,1425081600
16026,ind_nomina_ult1,1435449600
16027,ind_nomina_ult1,1422403200
16027,ind_valo_fin_ult1,1422403200
16027,ind_nom_pens_ult1,1422403200
16027,ind_recibo_ult1,1422403200
16027,ind_plan_fin_ult1,1422403200
16027,ind_ctop_fin_ult1,1422403200
16027,ind_cco_fin_ult1,1422403200
16027,ind_ecue_fin_ult1,1422403200
16027,ind_tjcr_fin_ult1,1422403200
16027,ind_cno_fin_ult1,1425081600
16027,ind_fond_fin_ult1,1427500800
16028,ind_dela_fin_ult1,1422403200
16029,ind_dela_fin_ult1,1422403200
16029,ind_viv_fin_ult1,1422403200
16029,ind_recibo_ult1,1422403200
16029,ind_tjcr_fin_ult1,1422403200
16029,ind_cco_fin_ult1,1422403200
16029,ind_ctop_fin_ult1,1422403200
16029,ind_reca_fin_ult1,1422403200
16031,ind_cco_fin_ult1,1422403200
16033,ind_tjcr_fin_ult1,1422403200
16033,ind_recibo_ult1,1422403200
16033,ind_ctpp_fin_ult1,1422403200
16033,ind_cco_fin_ult1,1422403200
16036,ind_cco_fin_ult1,1422403200
16036,ind_tjcr_fin_ult1,1422403200
16036,ind_ecue_fin_ult1,1422403200
16036,ind_recibo_ult1,1422403200
16036,ind_valo_fin_ult1,1422403200
16039,ind_nomina_ult1,1422403200
16039,ind_plan_fin_ult1,1422403200
16039,ind_recibo_ult1,1422403200
16039,ind_nom_pens_ult1,1422403200
16039,ind_cno_fin_ult1,1422403200
16039,ind_fond_fin_ult1,1422403200
16039,ind_ctpp_fin_ult1,1422403200
16039,ind_tjcr_fin_ult1,1422403200
16039,ind_hip_fin_ult1,1422403200
16039,ind_dela_fin_ult1,1422403200
16039,ind_deme_fin_ult1,1422403200
16040,ind_tjcr_fin_ult1,1422403200
16040,ind_plan_fin_ult1,1422403200
16040,ind_recibo_ult1,1422403200
16040,ind_cco_fin_ult1,1422403200
16040,ind_ctop_fin_ult1,1422403200
16041,ind_nom_pens_ult1,1422403200
16041,ind_cco_fin_ult1,1422403200
16041,ind_ecue_fin_ult1,1422403200
16041,ind_dela_fin_ult1,1422403200
16041,ind_nomina_ult1,1422403200
16041,ind_tjcr_fin_ult1,1422403200
16041,ind_recibo_ult1,1422403200
16041,ind_cno_fin_ult1,1422403200
16041,ind_valo_fin_ult1,1445990400
16042,ind_ctop_fin_ult1,1422403200
16042,ind_valo_fin_ult1,1422403200
16042,ind_cco_fin_ult1,1422403200
16043,ind_pres_fin_ult1,1422403200
16043,ind_recibo_ult1,1422403200
16043,ind_ctop_fin_ult1,1422403200
16043,ind_hip_fin_ult1,1422403200
16043,ind_cco_fin_ult1,1422403200
16043,ind_tjcr_fin_ult1,1427500800
16046,ind_recibo_ult1,1422403200
16046,ind_cco_fin_ult1,1422403200
16046,ind_tjcr_fin_ult1,1422403200
16047,ind_cno_fin_ult1,1422403200
16047,ind_cco_fin_ult1,1422403200
16047,ind_nom_pens_ult1,1422403200
16047,ind_recibo_ult1,1422403200
16047,ind_tjcr_fin_ult1,1422403200
16047,ind_nomina_ult1,1422403200
16048,ind_cco_fin_ult1,1422403200
16050,ind_cno_fin_ult1,1422403200
16050,ind_nom_pens_ult1,1422403200
16050,ind_tjcr_fin_ult1,1422403200
16050,ind_recibo_ult1,1422403200
16050,ind_ctop_fin_ult1,1422403200
16050,ind_valo_fin_ult1,1422403200
16050,ind_cco_fin_ult1,1422403200
16050,ind_nomina_ult1,1422403200
16052,ind_cco_fin_ult1,1422403200
16052,ind_ecue_fin_ult1,1422403200
16053,ind_deme_fin_ult1,1422403200
16053,ind_plan_fin_ult1,1422403200
16053,ind_ctop_fin_ult1,1422403200
